plugin,formid,editor_id,name,race,template,factions,keywords,ai_aggression,ai_assistance,modding_use,validation
Skyrim.esm,Skyrim.esm:045CC1,EncWarlockFire05BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock05TemplateFire (Skyrim.esm:045CBB),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CC2,EncWarlockFire05BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock05TemplateFire (Skyrim.esm:045CBB),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CC3,EncWarlockFire05DarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock05TemplateFire (Skyrim.esm:045CBB),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CCB,EncWarlockFire05DarkElfM,,DarkElfRace (Skyrim.esm:013742),EncWarlock05TemplateFire (Skyrim.esm:045CBB),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CC4,EncWarlockFire05HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock05TemplateFire (Skyrim.esm:045CBB),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CC5,EncWarlockFire05HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock05TemplateFire (Skyrim.esm:045CBB),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CC6,EncWarlockFire05ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock05TemplateFire (Skyrim.esm:045CBB),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CC7,EncWarlockFire05ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock05TemplateFire (Skyrim.esm:045CBB),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E100F,EncWarlockFire06BossDarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock06TemplateBossFire (Skyrim.esm:0E0FD2),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1010,EncWarlockFire06BossDarkElfM,,DarkElfRace (Skyrim.esm:013742),EncWarlock06TemplateBossFire (Skyrim.esm:0E0FD2),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1011,EncWarlockFire06BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateBossFire (Skyrim.esm:0E0FD2),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1012,EncWarlockFire06BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateBossFire (Skyrim.esm:0E0FD2),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CC8,EncWarlockFire06BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock06TemplateFire (Skyrim.esm:045CBE),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CC9,EncWarlockFire06BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock06TemplateFire (Skyrim.esm:045CBE),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CCA,EncWarlockFire06DarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock06TemplateFire (Skyrim.esm:045CBE),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CCC,EncWarlockFire06DarkElfM,,DarkElfRace (Skyrim.esm:013742),EncWarlock06TemplateFire (Skyrim.esm:045CBE),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CCD,EncWarlockFire06HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateFire (Skyrim.esm:045CBE),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CCE,EncWarlockFire06HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateFire (Skyrim.esm:045CBE),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CCF,EncWarlockFire06ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock06TemplateFire (Skyrim.esm:045CBE),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CD0,EncWarlockFire06ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock06TemplateFire (Skyrim.esm:045CBE),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091BF,EncWarlockFire07BossDarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock07TemplateBossFire (Skyrim.esm:1091AE),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091BE,EncWarlockFire07BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock07TemplateBossFire (Skyrim.esm:1091AE),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091B9,EncWarlockFire07BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock07TemplateFire (Skyrim.esm:1091A9),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091B3,EncWarlockFire07HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock07TemplateFire (Skyrim.esm:1091A9),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C51,EncWarlockIce01BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock01TemplateIce (Skyrim.esm:044CD8),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C52,EncWarlockIce01BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock01TemplateIce (Skyrim.esm:044CD8),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C53,EncWarlockIce01HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock01TemplateIce (Skyrim.esm:044CD8),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C54,EncWarlockIce01HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock01TemplateIce (Skyrim.esm:044CD8),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C55,EncWarlockIce01ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock01TemplateIce (Skyrim.esm:044CD8),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C56,EncWarlockIce01ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock01TemplateIce (Skyrim.esm:044CD8),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C75,EncWarlockIce01NordF,,NordRace (Skyrim.esm:013746),EncWarlock01TemplateIce (Skyrim.esm:044CD8),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C76,EncWarlockIce01NordM,,NordRace (Skyrim.esm:013746),EncWarlock01TemplateIce (Skyrim.esm:044CD8),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E101C,EncWarlockIce02BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock02TemplateBossIce (Skyrim.esm:0E0FC0),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E101D,EncWarlockIce02BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock02TemplateBossIce (Skyrim.esm:0E0FC0),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1019,EncWarlockIce02BossNordF,,NordRace (Skyrim.esm:013746),EncWarlock02TemplateBossIce (Skyrim.esm:0E0FC0),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E101A,EncWarlockIce02BossNordM,,NordRace (Skyrim.esm:013746),EncWarlock02TemplateBossIce (Skyrim.esm:0E0FC0),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C6A,EncWarlockIce02BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock02TemplateIce (Skyrim.esm:045C60),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C6B,EncWarlockIce02BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock02TemplateIce (Skyrim.esm:045C60),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C6C,EncWarlockIce02HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock02TemplateIce (Skyrim.esm:045C60),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C6D,EncWarlockIce02HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock02TemplateIce (Skyrim.esm:045C60),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C6E,EncWarlockIce02ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock02TemplateIce (Skyrim.esm:045C60),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C6F,EncWarlockIce02ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock02TemplateIce (Skyrim.esm:045C60),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C77,EncWarlockIce02NordF,,NordRace (Skyrim.esm:013746),EncWarlock02TemplateIce (Skyrim.esm:045C60),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C78,EncWarlockIce02NordM,,NordRace (Skyrim.esm:013746),EncWarlock02TemplateIce (Skyrim.esm:045C60),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E101B,EncWarlockIce03BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock03TemplateBossIce (Skyrim.esm:0E0FC5),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E101E,EncWarlockIce03BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock03TemplateBossIce (Skyrim.esm:0E0FC5),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E101F,EncWarlockIce03BossNordF,,NordRace (Skyrim.esm:013746),EncWarlock03TemplateBossIce (Skyrim.esm:0E0FC5),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1020,EncWarlockIce03BossNordM,,NordRace (Skyrim.esm:013746),EncWarlock03TemplateBossIce (Skyrim.esm:0E0FC5),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C85,EncWarlockIce03BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock03TemplateIce (Skyrim.esm:045C7B),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C86,EncWarlockIce03BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock03TemplateIce (Skyrim.esm:045C7B),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C87,EncWarlockIce03HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock03TemplateIce (Skyrim.esm:045C7B),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C88,EncWarlockIce03HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock03TemplateIce (Skyrim.esm:045C7B),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C89,EncWarlockIce03ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock03TemplateIce (Skyrim.esm:045C7B),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C8A,EncWarlockIce03ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock03TemplateIce (Skyrim.esm:045C7B),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C8B,EncWarlockIce03NordF,,NordRace (Skyrim.esm:013746),EncWarlock03TemplateIce (Skyrim.esm:045C7B),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C8C,EncWarlockIce03NordM,,NordRace (Skyrim.esm:013746),EncWarlock03TemplateIce (Skyrim.esm:045C7B),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1021,EncWarlockIce04BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock04TemplateBossIce (Skyrim.esm:0E0FCA),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1022,EncWarlockIce04BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock04TemplateBossIce (Skyrim.esm:0E0FCA),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1023,EncWarlockIce04BossNordF,,NordRace (Skyrim.esm:013746),EncWarlock04TemplateBossIce (Skyrim.esm:0E0FCA),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1024,EncWarlockIce04BossNordM,,NordRace (Skyrim.esm:013746),EncWarlock04TemplateBossIce (Skyrim.esm:0E0FCA),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CAB,EncWarlockIce04BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock04TemplateIce (Skyrim.esm:045CA1),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CAC,EncWarlockIce04BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock04TemplateIce (Skyrim.esm:045CA1),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CAD,EncWarlockIce04HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock04TemplateIce (Skyrim.esm:045CA1),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CAE,EncWarlockIce04HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock04TemplateIce (Skyrim.esm:045CA1),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CAF,EncWarlockIce04ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock04TemplateIce (Skyrim.esm:045CA1),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CB0,EncWarlockIce04ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock04TemplateIce (Skyrim.esm:045CA1),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CB1,EncWarlockIce04NordF,,NordRace (Skyrim.esm:013746),EncWarlock04TemplateIce (Skyrim.esm:045CA1),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CB2,EncWarlockIce04NordM,,NordRace (Skyrim.esm:013746),EncWarlock04TemplateIce (Skyrim.esm:045CA1),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1025,EncWarlockIce05BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock05TemplateBossIce (Skyrim.esm:0E0FCF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1026,EncWarlockIce05BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock05TemplateBossIce (Skyrim.esm:0E0FCF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1027,EncWarlockIce05BossNordF,,NordRace (Skyrim.esm:013746),EncWarlock05TemplateBossIce (Skyrim.esm:0E0FCF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1028,EncWarlockIce05BossNordM,,NordRace (Skyrim.esm:013746),EncWarlock05TemplateBossIce (Skyrim.esm:0E0FCF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CD1,EncWarlockIce05BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock05TemplateIce (Skyrim.esm:045CBC),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CD2,EncWarlockIce05BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock05TemplateIce (Skyrim.esm:045CBC),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CD3,EncWarlockIce05HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock05TemplateIce (Skyrim.esm:045CBC),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CD4,EncWarlockIce05HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock05TemplateIce (Skyrim.esm:045CBC),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CD5,EncWarlockIce05ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock05TemplateIce (Skyrim.esm:045CBC),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CD8,EncWarlockIce05ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock05TemplateIce (Skyrim.esm:045CBC),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CD6,EncWarlockIce05NordF,,NordRace (Skyrim.esm:013746),EncWarlock05TemplateIce (Skyrim.esm:045CBC),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CD7,EncWarlockIce05NordM,,NordRace (Skyrim.esm:013746),EncWarlock05TemplateIce (Skyrim.esm:045CBC),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1029,EncWarlockIce06BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateBossIce (Skyrim.esm:0E0FD4),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E102A,EncWarlockIce06BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateBossIce (Skyrim.esm:0E0FD4),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E102B,EncWarlockIce06BossNordF,,NordRace (Skyrim.esm:013746),EncWarlock06TemplateBossIce (Skyrim.esm:0E0FD4),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E102C,EncWarlockIce06BossNordM,,NordRace (Skyrim.esm:013746),EncWarlock06TemplateBossIce (Skyrim.esm:0E0FD4),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CD9,EncWarlockIce06BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock06TemplateIce (Skyrim.esm:045CBF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CDA,EncWarlockIce06BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock06TemplateIce (Skyrim.esm:045CBF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CDB,EncWarlockIce06HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateIce (Skyrim.esm:045CBF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CDC,EncWarlockIce06HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateIce (Skyrim.esm:045CBF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CDD,EncWarlockIce06ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock06TemplateIce (Skyrim.esm:045CBF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CDE,EncWarlockIce06ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock06TemplateIce (Skyrim.esm:045CBF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CDF,EncWarlockIce06NordF,,NordRace (Skyrim.esm:013746),EncWarlock06TemplateIce (Skyrim.esm:045CBF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045CE0,EncWarlockIce06NordM,,NordRace (Skyrim.esm:013746),EncWarlock06TemplateIce (Skyrim.esm:045CBF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091C0,EncWarlockIce07BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock07TemplateBossIce (Skyrim.esm:1091AF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
