plugin,record_type,formid,editor_id,name,direct_condition_count,effect_condition_count,condition_keys,effects,validation
Skyrim.esm,MGEF,Skyrim.esm:0E6060,TrapGenericFireMagicEffect01,Burning,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:109E75,TrapOilHazardFireDamageFFContact01,Fire hazard,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:109E76,TrapOilHazardFireDamageFFContact02,Fire hazard,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:109E77,TrapOilHazardFireDamageFFContact03,Fire hazard,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:109E78,TrapOilHazardFireDamageFFContact04,Fire hazard,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:109E79,TrapOilHazardFireDamageFFContact05,Fire hazard,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:109E7A,TrapOilHazardFireDamageFFContact06,Fire hazard,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:101931,TrapPoisonFFContactEffect,Poison Damage,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:073322,TrapRuneFireFFLocation01,Fire Rune,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A274,TrapRuneFireFFLocation02,Fire Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A275,TrapRuneFireFFLocation03,Fire Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A276,TrapRuneFireFFLocation04,Fire Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A277,TrapRuneFireFFLocation05,Fire Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A278,TrapRuneFireFFLocation06,Fire Rune,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:073270,TrapRuneFrostFFLocation01,Frost Rune,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A279,TrapRuneFrostFFLocation02,Frost Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A27A,TrapRuneFrostFFLocation03,Frost Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A27B,TrapRuneFrostFFLocation04,Frost Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A27C,TrapRuneFrostFFLocation05,Frost Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A27D,TrapRuneFrostFFLocation06,Frost Rune,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:073325,TrapRuneLightningFFLocation01,Shock Rune,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A280,TrapRuneLightningFFLocation02,Shock Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A281,TrapRuneLightningFFLocation03,Shock Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A282,TrapRuneLightningFFLocation04,Shock Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A283,TrapRuneLightningFFLocation05,Shock Rune,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A284,TrapRuneLightningFFLocation06,Shock Rune,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:04B145,TurnUndeadFFAimed25,Turn Lesser Undead,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:05DD5B,TurnUndeadFFAimed50,Turn Undead,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:05DD5C,TurnUndeadFFAimed75,Turn Greater Undead,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:04D3F7,TurnUndeadFFAimedArea50,Repel Lesser Undead,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:05DD5F,TurnUndeadFFAimedArea75,Repel Undead,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:08C1AA,TurnUndeadFFMassSelfArea,Turn Greater Undead,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:04D3F9,TurnUndeadPushFFAimed,Turn Undead Push,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0C8,VoiceAnimalAllegianceEffect1,Animal Allegiance 1,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0CA,VoiceAnimalAllegianceEffect2,Animal Allegiance 2,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0CB,VoiceAnimalAllegianceEffect3,Animal Allegiance 3,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10319E,VoiceAuraWhisperExterior,Aura Whisper - Exterior,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:08AFCB,VoiceAuraWhisperInterior,Aura Whisper - Interior,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:078B9D,VoiceClearSkies1Self,Clear Skies,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:078B9F,VoiceClearSkies2Self,Clear Skies,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:078BA1,VoiceClearSkies3Self,Clear Skies,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:03F508,VoiceClearSkiesEffect1,Clear Skies Effect 1,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:03F509,VoiceClearSkiesEffect2,Clear Skies Effect 2,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:03F50A,VoiceClearSkiesEffect3,Clear Skies Effect 3,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:08BB26,VoiceDisarmEffect01,Disarm 1,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0CD088,VoiceDisarmEffect02,Disarm 2,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0CD089,VoiceDisarmEffect03,Disarm 3,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:017192,VoiceDragonrendBlankHostile,,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:044255,VoiceDragonrendEffect,Dragonrend Effect - Stagger,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:03EA30,VoiceDragonrendEffectScript,Dragonrend Effect - Prevent Flying,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0A0366,VoiceIceFormEffect,Ice Form,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10E4F6,VoiceKynesPeaceDetectLife1,Kyne's Peace,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10E4F7,VoiceKynesPeaceDetectLife2,Kyne's Peace,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10E4F8,VoiceKynesPeaceDetectLife3,Kyne's Peace,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:082A37,VoiceKynesPeaceEffect1,Kyne's Peace 1,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:082A36,VoiceKynesPeaceEffect2,Kyne's Peace 2,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:082A38,VoiceKynesPeaceEffect3,Kyne's Peace 3,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:06E0C1,VoiceKynesPeaceFactionEffect,Faction - Kyne's Peace,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0A1A58,VoiceStormCallEffect1,Storm Call Effect 1,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0E3F0A,VoiceStormCallEffect1Self,Call Storm,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0A1A5C,VoiceStormCallEffect2,Storm Call Effect 2,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0E3F09,VoiceStormCallEffect2Self,Call Storm,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0A1A5B,VoiceStormCallEffect3,Storm Call Effect 3,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0D5E81,VoiceStormCallEffect3Self,Call Storm,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0E771B,VoiceStormCallEffectAlduinDeath,Storm Call Effect AlduinDeath,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:07F82F,VoiceUnrelentingForceEffect03,Unrelenting Force Strong,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10CAAA,werewolfKnockbackEffect,Werewolf Knockback Effect,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0CB414,AdvancedArmors,Advanced Armors,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0A725C,AlchemySkillBoosts,,0,8,RunOnTabIndex,|mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C44B8,AlterationAdept50,Adept Alteration,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C44B7,AlterationApprentice25,Apprentice Alteration,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0153CD,AlterationDualCasting,Alteration Dual Casting,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C44B9,AlterationExpert75,Expert Alteration,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C44BA,AlterationMaster100,Master Alteration,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0F2CA6,AlterationNovice00,Novice Alteration,0,1,RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:05218E,ArcaneBlacksmith,Arcane Blacksmith,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:058211,AssassinsBlade,Assassin's Blade,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:058F72,Bribery,Bribery,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:058F7D,CorpusEnchanter,Corpus Enchanter,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0CB413,DaedricSmithing,Daedric Smithing,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:052190,DragonArmor,Dragon Armor,3,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0CB40E,DwarvenSmithing,Dwarven Smithing,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0CB412,EbonySmithing,Ebony Smithing,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0CB40F,ElvenSmithing,Elven Smithing,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0BEE97,Enchanter00,Enchanter,0,1,RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C367C,Enchanter20,Enchanter,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C367D,Enchanter40,Enchanter,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C367E,Enchanter60,Enchanter,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C367F,Enchanter80,Enchanter,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:058F80,FireEnchanter,Fire Enchanter,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:058F81,FrostEnchanter,Frost Enchanter,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0CB411,GlassSmithing,Glass Smithing,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C44C4,IllusionAdept50,Adept Illusion,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C44C3,IllusionApprentice25,Apprentice Illusion,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0153D0,IllusionDualCasting,Illusion Dual Casting,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C44C5,IllusionExpert75,Expert Illusion,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0C44C6,IllusionMaster100,Master Illusion,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0F2CA9,IllusionNovice00,Novice Illusion,0,1,RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:058F7E,InsightfulEnchanter,Insightful Enchanter,2,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:058208,Locksmith,Locksmith,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0D7999,MageArmor30,Mage Armor,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0D799A,MageArmor50,Mage Armor,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:0D799B,MageArmor70,Mage Armor,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:053128,MagicResistance30, Magic Resistance,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:053129,MagicResistance50,Magic Resistance,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:05312A,MagicResistance70,Magic Resistance,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:058F7A,Merchant,Merchant,2,0,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,|mag=|area=|dur=,extracted-summary
Skyrim.esm,PERK,Skyrim.esm:1076F7,MGR21AlterationCost,,0,1,RunOnTabIndex,|mag=|area=|dur=,extracted-summary
