plugin,record_type,formid,editor_id,flags,entry_count,entries,modding_use,validation
Skyrim.esm,LVLN,Skyrim.esm:02433C,LCharDraugr05EbonyMissileMSublist,0,3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:05594E,LCharDraugr05Melee1HFSublist,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:05594F,LCharDraugr05Melee1HMSublist,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:03BCBC,LCharDraugr05Melee2HFSublist,0,1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:03BCBD,LCharDraugr05MissileFSublist,0,1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:023C09,LCharDraugr05MissileMSublist,0,3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:042480,LCharDraugrBoss,CalculateForEachItemInCount,13,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0DD9D8,LCharDraugrBossNoDragonPriest,CalculateForEachItemInCount,5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E773,LCharDraugrCompanion,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0640B8,LCharDraugrCompanionFrost,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0BF7A9,LCharDraugrMelee1HFemale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:055936,LCharDraugrMelee1HMale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0BF7AD,LCharDraugrMelee2HFemale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E772,LCharDraugrMelee2HMale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0BF7B8,LCharDraugrMeleeAllFemale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:055955,LCharDraugrMeleeAllMale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0BF7AF,LCharDraugrMeleeHelmet1HFemale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0567C9,LCharDraugrMeleeHelmet1HMale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0BF7B1,LCharDraugrMeleeHelmet2HFemale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:048DEA,LCharDraugrMeleeHelmet2HMale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E7AA,LCharDraugrMissile,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:03BCC0,LCharDraugrMissileFemale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0A6844,LCharDraugrMissileMale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",12,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E7AB,LCharDraugrWarlock,0,6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:03BCC1,LCharDraugrWarlockFemale,0,3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0BF7BB,LCharDraugrWarlockMale,0,3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E79B,LCharDremoraMelee,0,6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:025D1A,LCharDremoraMissile,0,6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:025D1B,LCharDremoraWarlock,0,6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:05238F,LCharFalmerBoss,0,12,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E786,LCharFalmerCompanion,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",7,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0640BC,LCharFalmerCompanionFrost,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",7,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E77D,LCharFalmerMelee,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E77E,LCharFalmerMissile,0,5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E77F,LCharFalmerShaman,0,5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:063229,LCharFalmerSpellsword,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442B6,LCharForsworn01Magic,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442AB,LCharForsworn01MeleeF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442AA,LCharForsworn01MeleeM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442BC,LCharForsworn01MissileF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442BD,LCharForsworn01MissileM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442B7,LCharForsworn02Magic,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442AC,LCharForsworn02MeleeF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442AD,LCharForsworn02MeleeM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442BF,LCharForsworn02MissileF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442C0,LCharForsworn02MissileM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442B8,LCharForsworn03Magic,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442AE,LCharForsworn03MeleeF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442AF,LCharForsworn03MeleeM,0,5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442C1,LCharForsworn03MissileF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442C2,LCharForsworn03MissileM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442B9,LCharForsworn04Magic,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442B0,LCharForsworn04MeleeF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442B1,LCharForsworn04MeleeM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442C3,LCharForsworn04MissileF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442C4,LCharForsworn04MissileM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
