plugin,formid,editor_id,workbench_keyword,created_object,created_count,ingredients,modding_use,validation
Skyrim.esm,Skyrim.esm:1090FF,TemperArmorQuestDragonPriestMaskCordundrum,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorDragonPriestMaskCorondrumHelmet (Skyrim.esm:061CAB),1,IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:109100,TemperArmorQuestDragonPriestMaskEbony,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorDragonPriestMaskEbonyHelmet (Skyrim.esm:061CA5),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:109105,TemperArmorQuestDragonPriestMaskIron,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorDragonPriestMaskIronHelmet (Skyrim.esm:061CC1),1,IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:109106,TemperArmorQuestDragonPriestMaskMarble,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorDragonPriestMaskMarbleHelmet (Skyrim.esm:061CC2),1,IngotMalachite (Skyrim.esm:05ADA1) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:109107,TemperArmorQuestDragonPriestMaskMoonstone,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorDragonPriestMaskMoonstoneHelmet (Skyrim.esm:061C8B),1,IngotIMoonstone (Skyrim.esm:05AD9F) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:109101,TemperArmorQuestDragonPriestMaskOrichalum,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorDragonPriestMaskOrichalumHelmet (Skyrim.esm:061CC0),1,IngotOrichalcum (Skyrim.esm:05AD99) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:109102,TemperArmorQuestDragonPriestMaskSteel,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorDragonPriestMaskSteelHelmet (Skyrim.esm:061CC9),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:109103,TemperArmorQuestDragonPriestMaskUltra,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorDragonPriestMaskUltraHelmet (Skyrim.esm:061CD6),1,IngotGold (Skyrim.esm:05AD9E) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10A06E,TemperArmorQuestRatwayBrawlerGloves,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),dunRatwayBrawlerGloves (Skyrim.esm:10A06A),1,LeatherStrips (Skyrim.esm:0800E4) x2; Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1090FD,TemperArmorQuestYngolBarrowSteelPlateHelmet,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),DunYngolBarrowSteelPlateHelmet (Skyrim.esm:0295F3),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB836,TemperArmorScaledBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorScaledBoots (Skyrim.esm:01B39F),1,IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB84B,TemperArmorScaledCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorScaledCuirass (Skyrim.esm:01B3A3),1,IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB84C,TemperArmorScaledGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorScaledGauntlets (Skyrim.esm:01B3A0),1,IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB851,TemperArmorScaledHelmet,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorScaledHelmet (Skyrim.esm:01B3A1),1,IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB852,TemperArmorSteelBootsA,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelBootsA (Skyrim.esm:013951),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6F29,TemperArmorSteelBootsB,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelBootsB (Skyrim.esm:0F6F21),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB853,TemperArmorSteelCuirassA,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelCuirassA (Skyrim.esm:013952),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6F2B,TemperArmorSteelCuirassB,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelCuirassB (Skyrim.esm:0F6F22),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB854,TemperArmorSteelGauntletsA,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelGauntletsA (Skyrim.esm:013953),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6F2D,TemperArmorSteelGauntletsB,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelGauntletsB (Skyrim.esm:0F6F23),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB855,TemperArmorSteelHelmetA,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelHelmetA (Skyrim.esm:013954),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6F2F,TemperArmorSteelHelmetB,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelHelmetB (Skyrim.esm:0F6F24),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB856,TemperArmorSteelPlateBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelPlateBoots (Skyrim.esm:01395B),1,IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB857,TemperArmorSteelPlateCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelPlateCuirass (Skyrim.esm:01395C),1,IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB858,TemperArmorSteelPlateGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelPlateGauntlets (Skyrim.esm:01395D),1,IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB859,TemperArmorSteelPlateHelmet,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelPlateHelmet (Skyrim.esm:01395E),1,IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB85A,TemperArmorSteelPlateShield,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),,1,IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB85B,TemperArmorSteelShield,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSteelShield (Skyrim.esm:013955),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E875,TemperArmorStormcloakBearBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorStormcloakBearBoots (Skyrim.esm:086981),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E876,TemperArmorStormcloakBearCuriass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorStormcloakBearCuirass (Skyrim.esm:08697E),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E877,TemperArmorStormcloakBearGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorStormcloakBearGauntlets (Skyrim.esm:086983),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E878,TemperArmorStormcloakBearHelmet,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorStormcloakBearHelmet (Skyrim.esm:086985),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E879,TemperArmorStormcloakBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorStormcloakBoots (Skyrim.esm:0A6D7F),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E87A,TemperArmorStormcloakCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorStormcloakCuirass (Skyrim.esm:0A6D7B),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E881,TemperArmorStormcloakCuirassSleeves,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorStormcloakCuirassSleeves (Skyrim.esm:0AD5A0),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E87B,TemperArmorStormcloakGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorStormcloakGauntlets (Skyrim.esm:0A6D7D),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E87C,TemperArmorStormcloakHelmetFull,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorStormcloakHelmetFull (Skyrim.esm:0A6D79),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB85C,TemperArmorStuddedCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorStuddedCuirass (Skyrim.esm:01B3A2),1,IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E87D,TemperArmorSummersetShadowsGuildBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSummersetShadowsGuildBoots (Skyrim.esm:10853F),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E87E,TemperArmorSummersetShadowsGuildCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSummersetShadowsGuildCuirass (Skyrim.esm:108540),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E87F,TemperArmorSummersetShadowsGuildGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSummersetShadowsGuildGauntlets (Skyrim.esm:108541),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:10E880,TemperArmorSummersetShadowsGuildHelmet,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorSummersetShadowsGuildHelmet (Skyrim.esm:108542),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:104DB7,TemperArmorTGBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildBootsPlayer (Skyrim.esm:0D3AC2),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:104DB9,TemperArmorTGCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildCuirassPlayer (Skyrim.esm:0D3AC3),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:104DBA,TemperArmorTGGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildGauntletsPlayer (Skyrim.esm:0D3AC4),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:104DBB,TemperArmorTGHelmet,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildHelmetPlayer (Skyrim.esm:0D3AC5),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CC9,TemperArmorTGImprovedBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildBootsPlayerImproved (Skyrim.esm:0D3ACB),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CCA,TemperArmorTGImprovedCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildCuirassPlayerImproved (Skyrim.esm:0D3ACC),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CCB,TemperArmorTGImprovedGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildGauntletsPlayerImproved (Skyrim.esm:0D3ACD),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CCC,TemperArmorTGImprovedHelmet,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildHelmetPlayerImproved (Skyrim.esm:0D3ACE),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:104DB8,TemperArmorTGLeaderBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildLeaderBoots (Skyrim.esm:0E35D6),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:104DBC,TemperArmorTGLeaderCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildLeaderCuirass (Skyrim.esm:0E35D7),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:104DBD,TemperArmorTGLeaderGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildLeaderGauntlets (Skyrim.esm:0E35D8),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:104DBE,TemperArmorTGLeaderHelmet,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorThievesGuildLeaderHelmet (Skyrim.esm:0E35D9),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CB9,TemperArmorTGLinweBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorLinweBoots (Skyrim.esm:108543),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CBA,TemperArmorTGLinweCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorLinweCuirass (Skyrim.esm:108544),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CBB,TemperArmorTGLinweGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorLinweGauntlets (Skyrim.esm:108545),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CBC,TemperArmorTGLinweHelmet,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),ArmorLinweHelmet (Skyrim.esm:108546),1,Leather01 (Skyrim.esm:0DB5D2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1094D1,TemperMQ203AkaviriKatana1,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),MQ203AkaviriKatana1 (Skyrim.esm:0F1AC1),1,IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1094D2,TemperMQ203AkaviriKatana2,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),MQ203AkaviriKatana2 (Skyrim.esm:0F71CD),1,IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1094D3,TemperMQ203AkaviriKatana3,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),MQ203AkaviriKatana3 (Skyrim.esm:0F71CE),1,IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1094D4,TemperMQ203AkaviriKatana4,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),MQ203AkaviriKatana4 (Skyrim.esm:0F71CF),1,IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1094D5,TemperMQ203AkaviriKatana5,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),MQ203AkaviriKatana5 (Skyrim.esm:0F71D0),1,IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0173BB,TemperWeaponBladesSword,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),AkaviriKatana (Skyrim.esm:03AEB9),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CA9,TemperWeaponChillrend01,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),TG07Chillrend001 (Skyrim.esm:0F8313),1,IngotMalachite (Skyrim.esm:05ADA1) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CAA,TemperWeaponChillrend02,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),TG07Chillrend002 (Skyrim.esm:0F8314),1,IngotMalachite (Skyrim.esm:05ADA1) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CAB,TemperWeaponChillrend03,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),TG07Chillrend003 (Skyrim.esm:0F8315),1,IngotMalachite (Skyrim.esm:05ADA1) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CAC,TemperWeaponChillrend04,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),TG07Chillrend004 (Skyrim.esm:0F8316),1,IngotMalachite (Skyrim.esm:05ADA1) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CAD,TemperWeaponChillrend05,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),TG07Chillrend005 (Skyrim.esm:0F8317),1,IngotMalachite (Skyrim.esm:05ADA1) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CAE,TemperWeaponChillrend06,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),TG07Chillrend006 (Skyrim.esm:0F8318),1,IngotMalachite (Skyrim.esm:05ADA1) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1082FC,TemperWeaponDA02Dagger,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DA02Dagger (Skyrim.esm:079B1D),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108FF9,TemperWeaponDA03RuefulAxe,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DA03RuefulAxe (Skyrim.esm:01C4E6),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108FF3,TemperWeaponDA06Volendrung,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DA06Volendrung (Skyrim.esm:02ACD2),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108FFA,TemperWeaponDA07MehrunesRazor,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DA07MehrunesRazor (Skyrim.esm:0240D2),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108FFC,TemperWeaponDA09Dawnbreaker,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DA09Dawnbreaker (Skyrim.esm:04E4EE),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108FFB,TemperWeaponDA10MaceofMolagBal,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DA10MaceofMolagBal (Skyrim.esm:0233E3),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB85E,TemperWeaponDaedricBattleAxe,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DaedricBattleaxe (Skyrim.esm:0139B4),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CFE,TemperWeaponDaedricBow,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DaedricBow (Skyrim.esm:0139B5),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB85F,TemperWeaponDaedricDagger,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DaedricDagger (Skyrim.esm:0139B6),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB860,TemperWeaponDaedricGreatsword,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DaedricGreatsword (Skyrim.esm:0139B7),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB861,TemperWeaponDaedricMace,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DaedricMace (Skyrim.esm:0139B8),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB862,TemperWeaponDaedricSword,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DaedricSword (Skyrim.esm:0139B9),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB863,TemperWeaponDaedricWarAxe,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DaedricWarAxe (Skyrim.esm:0139B3),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:0EB864,TemperWeaponDaedricWarhammer,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DaedricWarhammer (Skyrim.esm:0139BA),1,IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108C8B,TemperWeaponDBAegisbane,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DBAlainAegisbane (Skyrim.esm:0D2AFE),1,IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108C88,TemperWeaponDBBladeOfWoeAstrid,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DBBladeOfWoeAstrid (Skyrim.esm:0964C9),1,,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108C89,TemperWeaponDBBladeOfWoeReward,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DBBladeOfWoeReward (Skyrim.esm:09CCDC),1,,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108C8A,TemperWeaponDBFirinielsEnd,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DB05ElvenBow (Skyrim.esm:017059),1,IngotIMoonstone (Skyrim.esm:05AD9F) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1082C5,TemperWeaponDraugrBattleAxe,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DraugrBattleAxe (Skyrim.esm:01CB64),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1082C6,TemperWeaponDraugrBattleAxeHoned,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DraugrBattleAxeHoned (Skyrim.esm:05BF12),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:108CFF,TemperWeaponDraugrBow,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DraugrBow (Skyrim.esm:0302CA),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1082C7,TemperWeaponDraugrGreatsword,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DraugrGreatsword (Skyrim.esm:0236A5),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1082C8,TemperWeaponDraugrGreatswordHoned,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DraugrGreatswordHoned (Skyrim.esm:05BF13),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Skyrim.esm,Skyrim.esm:1082C9,TemperWeaponDraugrSword,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DraugrSword (Skyrim.esm:02C66F),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
