plugin,record_type,formid,editor_id,name,keywords,flags,value,weight,semantic_tag_candidate,validation
Skyrim.esm,ARMO,Skyrim.esm:0B4225,EnchArmorLeatherBootsCarry01,Leather Boots of Lifting,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4226,EnchArmorLeatherBootsCarry02,Leather Boots of Hauling,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4227,EnchArmorLeatherBootsCarry03,Leather Boots of Strength,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4228,EnchArmorLeatherBootsResistFire01,Leather Boots of Resist Fire,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4229,EnchArmorLeatherBootsResistFire02,Leather Boots of Waning Fire,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B422A,EnchArmorLeatherBootsResistFire03,Leather Boots of Dwindling Flames,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B422B,EnchArmorLeatherBootsResistFrost01,Leather Boots of Resist Frost,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B422C,EnchArmorLeatherBootsResistFrost02,Leather Boots of Waning Frost,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B422D,EnchArmorLeatherBootsResistFrost03,Leather Boots of Dwindling Frost,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B422E,EnchArmorLeatherBootsResistShock01,Leather Boots of Resist Shock,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B422F,EnchArmorLeatherBootsResistShock02,Leather Boots of Waning Shock,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4230,EnchArmorLeatherBootsResistShock03,Leather Boots of Dwindling Shock,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4231,EnchArmorLeatherBootsSneak01,Leather Boots of Minor Sneaking,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4232,EnchArmorLeatherBootsSneak02,Leather Boots of Sneaking,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4233,EnchArmorLeatherBootsSneak03,Leather Boots of Major Sneaking,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DF92,EnchArmorLeatherBootsStamina01,Leather Boots of Minor Stamina,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DF93,EnchArmorLeatherBootsStamina02,Leather Boots of Stamina,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DF94,EnchArmorLeatherBootsStamina03,Leather Boots of Major Stamina,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DEC5,EnchArmorLeatherCuirassAlteration01,Leather Armor of Minor Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DEC6,EnchArmorLeatherCuirassAlteration02,Leather Armor of Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DEC7,EnchArmorLeatherCuirassAlteration03,Leather Armor of Major Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DEC8,EnchArmorLeatherCuirassConjuration01,Leather Armor of Minor Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DEC9,EnchArmorLeatherCuirassConjuration02,Leather Armor of Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DECA,EnchArmorLeatherCuirassConjuration03,Leather Armor of Major Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DECB,EnchArmorLeatherCuirassDestruction01,Leather Armor of Minor Destruction,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DECC,EnchArmorLeatherCuirassDestruction02,Leather Armor of Destruction,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DECD,EnchArmorLeatherCuirassDestruction03,Leather Armor of Major Destruction,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4234,EnchArmorLeatherCuirassHealth01,Leather Armor of Minor Health,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4235,EnchArmorLeatherCuirassHealth02,Leather Armor of Health,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4236,EnchArmorLeatherCuirassHealth03,Leather Armor of Major Health,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DECE,EnchArmorLeatherCuirassIllusion01,Leather Armor of Minor Illusion,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DECF,EnchArmorLeatherCuirassIllusion02,Leather Armor of Illusion,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DED0,EnchArmorLeatherCuirassIllusion03,Leather Armor of Major Illusion,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4237,EnchArmorLeatherCuirassLightArmor01,Leather Armor of the Minor Squire,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4238,EnchArmorLeatherCuirassLightArmor02,Leather Armor of the Squire,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B4239,EnchArmorLeatherCuirassLightArmor03,Leather Armor of the Major Squire,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DED1,EnchArmorLeatherCuirassRestoration01,Leather Armor of Minor Restoration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DED2,EnchArmorLeatherCuirassRestoration02,Leather Armor of Restoration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DED3,EnchArmorLeatherCuirassRestoration03,Leather Armor of Major Restoration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:08B68B,EnchArmorLeatherGauntletsAlchemy01,Leather Bracers of Minor Alchemy,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:08B68C,EnchArmorLeatherGauntletsAlchemy02,Leather Bracers of Alchemy,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:08B68D,EnchArmorLeatherGauntletsAlchemy03,Leather Bracers of Major Alchemy,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B504D,EnchArmorLeatherGauntletsLockpicking01,Leather Bracers of Minor Lockpicking,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B504E,EnchArmorLeatherGauntletsLockpicking02,Leather Bracers of Lockpicking,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B504F,EnchArmorLeatherGauntletsLockpicking03,Leather Bracers of Major Lockpicking,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5050,EnchArmorLeatherGauntletsMarksman01,Leather Bracers of Minor Archery,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5051,EnchArmorLeatherGauntletsMarksman02,Leather Bracers of Archery,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5052,EnchArmorLeatherGauntletsMarksman03,Leather Bracers of Major Archery,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5053,EnchArmorLeatherGauntletsOneHanded01,Leather Bracers of Minor Wielding,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5054,EnchArmorLeatherGauntletsOneHanded02,Leather Bracers of Wielding,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5055,EnchArmorLeatherGauntletsOneHanded03,Leather Bracers of Major Wielding,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5056,EnchArmorLeatherGauntletsPickpocket01,Leather Bracers of Minor Deft Hands,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5057,EnchArmorLeatherGauntletsPickpocket02,Leather Bracers of Deft Hands,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5058,EnchArmorLeatherGauntletsPickpocket03,Leather Bracers of Major Deft Hands,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B505C,EnchArmorLeatherGauntletsSmithing01,Leather Bracers of Minor Smithing,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B505D,EnchArmorLeatherGauntletsSmithing02,Leather Bracers of Smithing,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B505E,EnchArmorLeatherGauntletsSmithing03,Leather Bracers of Major Smithing,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B505F,EnchArmorLeatherGauntletsTwoHanded01,Leather Bracers of Minor Sure Grip,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5060,EnchArmorLeatherGauntletsTwoHanded02,Leather Bracers of Sure Grip,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5061,EnchArmorLeatherGauntletsTwoHanded03,Leather Bracers of Major Sure Grip,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:08B66D,EnchArmorLeatherHelmetAlchemy01,Leather Helmet of Minor Alchemy,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:08B66E,EnchArmorLeatherHelmetAlchemy02,Leather Helmet of Alchemy,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:08B66F,EnchArmorLeatherHelmetAlchemy03,Leather Helmet of Major Alchemy,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5062,EnchArmorLeatherHelmetAlteration01,Leather Helmet of Minor Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5063,EnchArmorLeatherHelmetAlteration02,Leather Helmet of Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5064,EnchArmorLeatherHelmetAlteration03,Leather Helmet of Major Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5065,EnchArmorLeatherHelmetConjuration01,Leather Helmet of Minor Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5066,EnchArmorLeatherHelmetConjuration02,Leather Helmet of Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5067,EnchArmorLeatherHelmetConjuration03,Leather Helmet of Major Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5068,EnchArmorLeatherHelmetDestruction01,Leather Helmet of Minor Destruction,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5069,EnchArmorLeatherHelmetDestruction02,Leather Helmet of Destruction,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B506A,EnchArmorLeatherHelmetDestruction03,Leather Helmet of Major Destruction,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0B5077,EnchArmorLeatherHelmetIllusion01,Leather Helmet of Minor Illusion,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
