plugin,formid,editor_id,name,type,teaches,keywords,value,modding_use,validation
Skyrim.esm,Skyrim.esm:0EDA8F,Book3ValuableTheApprentice,The Apprentice's Assistant,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACF2,Book3ValuableTheDowry,The Dowry,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AFCA,Book3ValuableTheDragonBreak,The Dragon Break,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0EDDD5,Book3ValuableTheDragonWar,The Dragon War,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED5F8,Book3ValuableThereBeDragons,There Be Dragons,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACFA,Book3ValuableTheSeed,The Seed,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACFB,Book3ValuableTheThirdDoor,The Third Door,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B273,Book3ValuableTheWraithsWeddingDowry,Wraith's Wedding Dowry,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACFC,Book3ValuableVarietiesofDaedra,Varieties of Daedra,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACFD,Book3ValuableWolfQueenV8,"The Wolf Queen, v8",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B27D,Book3ValuableWordsofClanMotherAhnissi,Words of Clan Mother Ahnissi,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED03A,Book4RareAccountingOfTheElderScrolls,An Accounting of the Scrolls,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF94,Book4RareAdabala,The Adabal-a,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B006,Book4RareADanceInFireV5,"A Dance in Fire, v5",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B22E,Book4RareAncientTalesoftheDwemerPartVI,Chimarvamidium,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACFE,Book4RareArcanaRestored,Arcana Restored,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B233,Book4RareBoethiahsGlory,Boethiah's Glory,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACFF,Book4RareBrothersofDarkness,Brothers of Darkness,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B23B,Book4RareCharwichKoniingeLettersBookIV,"Charwich-Koniinge Letters, v4",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD03,Book4RareChildrenoftheSky,Children of the Sky,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B23C,Book4RareChroniclesofNchuleft,Chronicles of Nchuleft,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD04,Book4RareCleansingoftheFane,Cleansing of the Fane,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:03010B,Book4RareEffectsOfTheElderScrolls,Effects of the Elder Scrolls,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD05,Book4RareFiveSongsofKingWulfharth,Five Songs of King Wulfharth,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD06,Book4RareFragmentOnArtaeum,Fragment: On Artaeum,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD07,Book4RareGloriesAndLaments,Glories and Laments,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD08,Book4RareHangingGardens,Hanging Gardens,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B245,Book4RareInvocationofAzura,Invocation of Azura,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD09,Book4RareLastKingOfAyleids,Last King of the Ayleids,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD0A,Book4RareLegendaryScourge,The Legendary Scourge,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED042,Book4RareLycanthropicLegendsOfSkyrim,Lycanthropic Legends of Skyrim,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ADB4,Book4RareNefarivigumLore,Treatise on Ayleidic Cities,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD0D,Book4RareNerevarMoonandStar,Nerevar Moon and Star,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD0E,Book4RareNGastaKvataKvakis,N'Gasta! Kvata! Kvakis!,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E0D67,Book4RareNightMother,The Night Mother's Truth,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD0F,Book4RareOldWays,The Old Ways,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD11,Book4RarePigChildren,The Pig Children,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD12,Book4RarePostingoftheHunt,The Posting of the Hunt,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD13,Book4RareRedBookofRiddles,The Red Book of Riddles,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD14,Book4RareSancreTor,Remanada,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AFB1,Book4RareSixteenAccordsofMadnessV12,"16 Accords of Madness, v. XII",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AFB2,Book4RareSixteenAccordsofMadnessV6,"16 Accords of Madness, v. VI",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AFB3,Book4RareSixteenAccordsofMadnessV9,"16 Accords of Madness, v. IX",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED048,Book4RareSongOfReturnV24,"Songs of the Return, vol 24",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD0C,Book4RareSoulsBlackAndWhite,"Souls, Black and White",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD15,Book4RareSpiritoftheDaedra,Spirit of the Daedra,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B01E,Book4RareTheWolfQueenV6,"The Wolf Queen, v6",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD16,Book4RareTrueNatureofOrcs,The True Nature of Orcs,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),20,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B272,Book4RareWaroftheFirstCouncil,War of the First Council,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD17,Book4RareWatersofOblivion,The Waters of Oblivion,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AD18,Book4RareWildElves,The Wild Elves,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:095129,BQ01BountyLetter,Bounty,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0BD780,BQ02BountyLetter,Bounty,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0BD791,BQ03BountyLetter,Bounty,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0CBA9B,BQ04BountyLetter,Bounty,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6841,C06KodlaksJournal,Kodlak's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F683F,CR12TotemsOfHircine,The Totems of Hircine,BookOrTome,RawContent:,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6840,CR12TotemsOfHircineAbbr,The Totems of Hircine,BookOrTome,RawContent:,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08B471,CWFortGreenwallNoteFood01,Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08ACCD,CWFortGreenwallNoteTraitor01,Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08AA45,CWFortGreymoorNoteAgnis01,Soldier's Request,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08AA46,CWFortGreymoorNoteAgnis02,Complaint Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08ACCC,CWFortGreymoorNoteArchery01,Notice,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:050502,CWMission07EvidenceLetter,Incriminating Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0504EF,CWMission07InformantLetterImperial,Anonymous Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0504EE,CWMission07InformantLetterSons,Anonymous Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:032E72,DA02BookBoethiahsProving,Boethiah's Proving,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:026D85,DA04PuzzleJournal,Journal of Drokt,BookOrTome,RawContent:,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6842,DA04SeptimusLetter,Letter from Septimus Signus,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:086EF8,DA07BookMythicDawnCommentariesV1,Mythic Dawn Commentaries 1,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:086EF9,DA07BookMythicDawnCommentariesV2,Mythic Dawn Commentaries 2,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:086EFA,DA07BookMythicDawnCommentariesV3,Mythic Dawn Commentaries 3,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:086EFB,DA07BookMythicDawnCommentariesV4,Mythic Dawn Commentaries 4,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0973AC,DA07KeepersoftheRazorNotes,The Keepers of the Razor,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:045F94,DA13AfflictedJournal01,Afflicted's Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E7F39,DA13AfflictedLetter,Unsent Afflicted Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F798C,DA14SamNote,Repair Supplies,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09DE3D,DA16TorporBook,The Dreamstride,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D2B09,DB003TovaLetter,Tova's Farewell,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0CADEC,DB01AventusLetter,Letter from the Steward,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05B49E,DB04aLetterofCredit,Letter of Credit,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05BF2E,DB04aSealedLetter,Amaund Motierre's Sealed Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0749B5,DB06IncriminatingLetter,Incriminating Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0CC86A,DB06MaroDadLetter,Letter from Father,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:019514,DB07Journal,Cicero's Journal - Final Volume,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),100,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:06851B,DB08Cookbook,Uncommon Taste - Signed,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),30,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09DABE,DBCiceroJournal01,Cicero's Journal - Volume 1,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09DAC1,DBCiceroJournal02,Cicero's Journal - Volume 2,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09DAC4,DBCiceroJournal03,Cicero's Journal - Volume 3,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09DAC5,DBCiceroJournal04,Cicero's Journal - Volume 4,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),25,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05224A,DBEntranceLetter,Mysterious Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F23BA,DBGastonLetter,Hastily Scribbled Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0C2BE4,DBHandPrintNote,Note,BookOrTome,RawContent:,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0DB0C9,DefaultBookShelfBookMarker,,BookOrTome,RawContent:,,0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D7866,DummyBook,,BookOrTome,RawContent:,Dummy (Skyrim.esm:0F3E6C),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E94DF,dunAbandonedPrisonNote01,Guard's Orders,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E94F1,dunAbandonedPrisonNote02,Prisoner's Plan,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08ACD0,dunAlftandEndrastsJournal01,Endrast's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08ACD2,dunAlftandJournalSulla01,Sulla's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F0417,dunAlftandJournalUmana01,Umana's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F03E5,dunAlftandJzharJournal01,J'zhar's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08ACD1,dunAlftandManifestJournal01,Expedition Manifest,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0B716A,dunAngarvundeJournal01,Medresi's Notes,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09020C,dunAnsilvundLetter01,Imperial Condolences,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:090213,dunAnsilvundLetter04,Lu-ah's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0C3B1A,dunBleakFallsBarrowNote01,Note to Thomas,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0BABB4,dunBrokenOarHargarJournal,Hargar's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:074ADF,dunChillwindDepthsNote,Torn Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05B9C9,dunCidhnaMineNote,Scribbled Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0A4CE2,dunDeepwoodNote01,Forsworn Missive,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083B0B,dunDeepwoodNote02,Forsworn Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0B6D60,dunEmbershardTatteredJournal,Tattered Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0951AE,dunFaldarsToothCookJournal,Cook's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:085FE2,dunFolgunthurJournal1,Daynas Valen's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:085FE3,dunFolgunthurJournal2,Daynas Valen's Notes,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:06DF90,dunForelhostAlchemistNote01,Alchemist's Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:06DF94,dunForelhostAlchemistNote02,Rahgot's Reply,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:06F63C,dunForelhostDeathNote01,Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:06DFAC,dunForelhostGardenNote01,Orders,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:093CF6,dunForelhostGrifterNote,Valmir's Orders,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:07E5B8,dunForelhostJournal,Skorm Snow-Strider's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:06DFAF,dunForelhostPoisonNote01,Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083B05,dunFortSnowhawkNoteImp,Commander's Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083B04,dunFortSnowhawkNoteSons,Stormcloak Missive,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083B08,dunFortSnowhawkNoteWarlock,Necromancer's Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:048160,dunFrostflowAbyssJournal,Habd's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D0969,dunFrostflowAbyssJournal02,Sudi's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
